id,gender,age,date,course_name,before_arousal,before_subjective_preparation,before_anger,before_hate,before_contempt,before_disgust,before_fear,before_disappointment,before_shame,before_regret,before_guilt,before_sadness,before_compassion,before_relief,before_admiration,before_love,before_contentment,before_pleasure,before_joy,before_pride,before_amusement,before_interest,before_other_emotion,after_arousal,after_subjective_performance,after_anger,after_hate,after_contempt,after_disgust,after_fear,after_disappointment,after_shame,after_regret,after_guilt,after_sadness,after_compassion,after_relief,after_admiration,after_love,after_contentment,after_pleasure,after_joy,after_pride,after_amusement,after_interest,after_other_emotion,permission,data_recorder,course_code,credit,semester,requirement,course_level,course_prequisit,lecturer_name,lecturer_email,course_language,grade
316,female,24,########,Affective Psychology,3,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Mari Louise,PSYB12-118; PSYB17-113,3,2018/19/1,exam,BA,NA,Józsa Emese,jozsa.emese@ppk.elte.hu,English,5
428,female,19,########,Affective Psychology,NA,NA,3,4,3,2,5,4,2,4,3,4,3,4,3,3,4,1,1,2,2,3,NA,NA,NA,2,3,4,4,5,2,3,3,3,2,4,4,3,3,3,4,4,3,3,3,NA,1,Mari Louise,PSYB12-118; PSYB17-113,3,2018/19/1,exam,BA,NA,Józsa Emese,jozsa.emese@ppk.elte.hu,English,2
107,female,20,########,Affective Psychology,4,4,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Mari Louise,PSYB12-118; PSYB17-113,3,2018/19/1,exam,BA,NA,Józsa Emese,jozsa.emese@ppk.elte.hu,English,5
260,female,19,########,Affective Psychology,4,3,NA,NA,2,NA,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,3,NA,2,2,NA,2,NA,NA,NA,4,NA,NA,3,NA,NA,NA,NA,NA,NA,1,Mari Louise,PSYB12-118; PSYB17-113,3,2018/19/1,exam,BA,NA,Józsa Emese,jozsa.emese@ppk.elte.hu,English,5
98,female,21,########,Affective Psychology,3,4,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,4,NA,2,NA,NA,NA,3,4,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,5,NA,4,4,NA,3,NA,1,Mari Louise,PSYB12-118; PSYB17-113,3,2018/19/1,exam,BA,NA,Józsa Emese,jozsa.emese@ppk.elte.hu,English,3
155,female,23,########,Affective Psychology,3,2,NA,NA,NA,NA,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Mari Louise,PSYB12-118; PSYB17-113,3,2018/19/1,exam,BA,NA,Józsa Emese,jozsa.emese@ppk.elte.hu,English,3
321,female,18,########,Affective Psychology,3,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Mari Louise,PSYB12-118; PSYB17-113,3,2018/19/1,exam,BA,NA,Józsa Emese,jozsa.emese@ppk.elte.hu,English,2
149,female,21,########,Affective Psychology,3,4,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,2,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,3,NA,NA,NA,NA,2,NA,1,Mari Louise,PSYB12-118; PSYB17-113,3,2018/19/1,exam,BA,NA,Józsa Emese,jozsa.emese@ppk.elte.hu,English,5
73,female,21,########,Affective Psychology,4,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,NA,3,3,4,3,4,NA,1,Mari Louise,PSYB12-118; PSYB17-113,3,2018/19/1,exam,BA,NA,Józsa Emese,jozsa.emese@ppk.elte.hu,English,4
318,female,24,########,Affective Psychology,4,3,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,3,NA,NA,NA,3,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Mari Louise,PSYB12-118; PSYB17-113,3,2018/19/1,exam,BA,NA,Józsa Emese,jozsa.emese@ppk.elte.hu,English,3
313,female,20,########,Filozófia- és pszichológiatörténet,2,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,4,NA,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,NA
337,female,20,########,Filozófia- és pszichológiatörténet,3,1,NA,NA,NA,NA,2,NA,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,4,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,5,NA,NA,4,NA,3,NA,NA,NA,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
182,male,20,########,Filozófia- és pszichológiatörténet,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,5,1,4,NA,NA,NA,NA,5,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
262,female,20,########,Filozófia- és pszichológiatörténet,5,3,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,4,4,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,5,NA,NA,4,NA,4,3,4,NA,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
401,female,19,########,Filozófia- és pszichológiatörténet,3,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,2,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,NA,NA,NA,3,2,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
241,female,18,########,Filozófia- és pszichológiatörténet,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
167,male,20,########,Filozófia- és pszichológiatörténet,3,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,4,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
163,male,20,########,Filozófia- és pszichológiatörténet,2,1,NA,NA,NA,NA,3,NA,NA,4,2,NA,3,NA,NA,NA,NA,2,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,3
447,female,19,########,Filozófia- és pszichológiatörténet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,NA
244,female,19,########,Filozófia- és pszichológiatörténet,3,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
227,male,19,########,Filozófia- és pszichológiatörténet,5,4,NA,NA,NA,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,3,NA,NA,NA,NA,3,1,NA,2,2,NA,NA,5,NA,NA,2,5,5,NA,5,NA,NA,0,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,NA
343,female,18,########,Filozófia- és pszichológiatörténet,3,4,NA,NA,NA,NA,3,NA,NA,NA,2,NA,NA,NA,NA,NA,4,3,NA,NA,4,4,NA,5,1,4,NA,3,3,4,5,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,4
307,female,20,########,Filozófia- és pszichológiatörténet,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,NA,NA,NA,NA,3,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,NA,4,NA,NA,NA,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
200,female,20,########,Filozófia- és pszichológiatörténet,5,3,NA,NA,NA,NA,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,4,NA,NA,NA,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
274,female,19,########,Filozófia- és pszichológiatörténet,3,4,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4,2,NA,NA,NA,NA,2,2,NA,NA,2,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
37,female,19,########,Filozófia- és pszichológiatörténet,4,4,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,2,NA,NA,NA,NA,1,NA,1,NA,NA,NA,2,2,NA,1,NA,NA,2,NA,NA,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
434,female,19,########,Filozófia- és pszichológiatörténet,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,3,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,2,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,4
193,female,20,########,Filozófia- és pszichológiatörténet,3,3,NA,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,SZORONGAO,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,3,NA,NA,NA,3,NA,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
255,female,20,########,Filozófia- és pszichológiatörténet,4,4,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,NA,3,2,NA,NA,NA,NA,NA,3,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
303,female,19,########,Filozófia- és pszichológiatörténet,2,3,NA,NA,NA,NA,1,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
128,female,19,########,Filozófia- és pszichológiatörténet,4,4,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,NA,1,5,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,4,4,4,1,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
309,female,18,########,Filozófia- és pszichológiatörténet,3,4,1,1,1,1,2,1,1,1,1,1,1,1,3,4,2,1,2,2,4,4,NA,4,4,1,1,1,1,1,1,1,1,1,1,1,3,2,4,4,3,4,3,4,3,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
130,male,20,########,Filozófia- és pszichológiatörténet,3,3,NA,NA,NA,NA,2,3,NA,2,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,5,NA,4,3,NA,NA,NA,NA,2,3,NA,NA,3,3,NA,5,NA,NA,NA,2,2,1,2,4,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,4
431,female,20,########,Filozófia- és pszichológiatörténet,2,5,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,NA,NA,4,2,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
351,female,19,########,Filozófia- és pszichológiatörténet,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,3,NA,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,3,NA,NA,NA,NA,4,NA,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
35,female,20,########,Filozófia- és pszichológiatörténet,1,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,2
6,female,19,########,Filozófia- és pszichológiatörténet,3,3,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4,NA,4,4,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,5,NA,5,NA,5,3,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
222,female,20,########,Filozófia- és pszichológiatörténet,5,1,4,NA,NA,NA,4,5,5,5,5,4,4,3,NA,NA,1,NA,NA,1,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,4,4,4,NA,5,NA,NA,3,NA,3,NA,NA,NA,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
409,female,19,########,Filozófia- és pszichológiatörténet,3,4,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,3,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,5,NA,4,NA,4,NA,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,NA
209,female,18,########,Filozófia- és pszichológiatörténet,4,2,4,2,2,4,5,5,3,5,4,5,3,2,2,2,1,1,1,1,1,2,NA,2,3,4,3,2,2,4,4,3,3,4,4,3,4,2,3,3,4,3,2,2,3,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
104,female,20,########,Filozófia- és pszichológiatörténet,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
406,female,20,########,Filozófia- és pszichológiatörténet,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,4,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,5,NA,NA,4,NA,NA,NA,3,3,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
423,female,20,########,Filozófia- és pszichológiatörténet,3,3,NA,1,1,1,4,1,1,2,2,2,1,4,2,3,1,1,1,1,2,3,NA,3,3,4,4,4,3,3,4,4,4,4,4,4,4,2,3,3,1,2,2,3,2,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
119,female,19,########,Filozófia- és pszichológiatörténet,3,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,3,NA,3,NA,3,NA,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
268,female,19,########,Filozófia- és pszichológiatörténet,3,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,4,NA,4,NA,4,NA,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
106,female,21,########,Filozófia- és pszichológiatörténet,5,3,3,NA,NA,NA,5,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5,1,5,3,3,NA,NA,1,1,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
331,female,19,########,Filozófia- és pszichológiatörténet,5,3,2,NA,NA,NA,3,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
350,male,19,########,Filozófia- és pszichológiatörténet,4,4,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,2,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,5,NA,NA,5,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,4
390,male,27,########,Filozófia- és pszichológiatörténet,4,2,1,1,1,1,3,1,2,3,4,2,1,1,1,1,2,1,1,1,1,4,NA,3,2,1,1,1,1,1,2,2,2,2,2,1,2,1,1,3,1,3,2,2,2,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,4
364,male,19,########,Filozófia- és pszichológiatörténet,5,4,2,2,2,2,5,3,2,4,4,3,2,2,2,3,2,2,3,3,4,4,NA,3,3,2,2,2,NA,2,3,2,3,3,1,2,4,2,2,3,1,3,3,4,2,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
83,female,19,########,Filozófia- és pszichológiatörténet,4,3,NA,NA,NA,NA,4,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,2,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,NA,NA,3,NA,4,NA,NA,NA,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
25,female,22,########,Filozófia- és pszichológiatörténet,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,NA,NA,3,NA,NA,2,NA,NA,2,NA,NA,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
226,female,19,########,Filozófia- és pszichológiatörténet,NA,NA,NA,NA,NA,NA,2,NA,NA,3,NA,NA,NA,NA,3,NA,2,NA,NA,3,4,4,NA,3,2,2,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,3,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
79,female,22,########,Filozófia- és pszichológiatörténet,4,1,3,NA,NA,NA,NA,4,4,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
437,female,18,########,Filozófia- és pszichológiatörténet,4,4,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,2,NA,NA,NA,NA,NA,4,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
227,male,19,########,Filozófia- és pszichológiatörténet,5,4,NA,NA,NA,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,3,NA,NA,NA,NA,3,1,NA,2,2,NA,NA,5,NA,NA,2,5,5,NA,5,NA,NA,0,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,NA
308,female,20,########,Filozófia- és pszichológiatörténet,4,3,4,2,2,2,4,4,4,4,4,3,3,1,1,1,1,1,1,1,5,5,NA,4,3,1,1,1,1,1,3,3,2,2,3,1,5,2,2,2,2,4,3,5,3,NA,0,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,NA
97,female,20,########,Filozófia- és pszichológiatörténet,4,4,1,1,1,1,5,1,1,1,1,4,1,1,1,1,3,1,1,1,1,2,NA,5,4,1,1,1,NA,5,4,1,2,1,5,1,5,1,1,4,1,1,1,1,5,NA,0,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,NA
5,male,22,########,Statisztika,5,3,NA,5,NA,NA,5,2,NA,3,3,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,5,2,NA,5,5,NA,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Thomas,PSZB17-110; SSZB13-126,5,2018/19/1,Kollokvium (5),BA,NA,Nagy Tamás,nagy.tamas@ppk.elte.hu,Hungarian,1
44,female,19,########,Statisztika,5,4,NA,NA,NA,NA,5,NA,NA,NA,NA,4,NA,NA,NA,2,2,1,1,NA,2,5,NA,5,4,4,NA,NA,NA,1,2,NA,NA,NA,1,NA,5,NA,5,5,3,4,4,3,NA,NA,1,Thomas,PSZB17-110; SSZB13-126,5,2018/19/1,Kollokvium (5),BA,NA,Nagy Tamás,nagy.tamas@ppk.elte.hu,Hungarian,4
